Adress,City,Latitude,Longitude,Venue
,Bern,46.946468,7.438038,Piazza bar
,Baden,47.478819,8.310544,Grand casino baden
,Zürich,47.366003,8.53765,Kongresshaus
,Solothurn,47.204889,7.535531,Altes spital
,Zürich,47.371101,8.540695,Kirche st peter
,Zürich,47.381144,8.517435,Siedlung klee
,Zürich,47.365117,8.530534,Gutenberg
,Thun,46.751421,7.633116,Gleiswerk
,Nan,47.418859,9.364727,Kugl  kultur am gleis
,Nan,47.315075,8.799577,Wetzikon  eisstadion
,Bern,46.948977,7.441895,Buchhandlung stauffacher
,Zürich,47.372779,8.546028,Neumarkt 11
,Schwyz,47.021401,8.651557,Forum schweizer geschichte schwyz
,Zürich,47.394569,8.474692,Kantine hermetschloo
,Baden,47.475881,8.305376,Druckerei baden
,Bern,46.949334,7.437606,Perron club
,Zürich,47.376887,8.541694,Sieb und brot
,Nan,47.42575,9.373775,Seegerbar
,Ebikon,47.081075,8.338709,Pfarreiheim ebikon
,Adelboden,46.49162,7.561502,Arena
,Zürich,47.403091,8.57598,Pizzeria don emilio
,Basel,47.558855,7.588534,Martinskirche
,Pratteln,47.519361,7.695748,Kultur und sportzentrum (kuspo)
,Bern,46.954819,7.445661,Du nord
,Zürich,47.372588,8.52401,Bar siono
,Zürich,47.370784,8.523911,Devis pearl bar
,Basel,47.554249,7.589358,Stadtcasino
,Nan,46.521976,6.62662,Flon
,Münchenstein,47.522649,7.615066,Delinatweindepot basel
,Basel,47.569005,7.601645,Jagerhalle
,Nan,46.988334,8.277444,Stars and stripes
,Nan,46.952063,8.281378,Stickerei
,Nan,47.427568,9.377495,Oya bar kafe
,Thun,46.760015,7.628659,Schlossbergbar
,Basel,47.551155,7.588296,Club 35  velvet club
,Basel,47.559419,7.578295,Club titanic
,Winterthur,47.49744,8.721774,Bolero
,Oberwil-lieli,47.33799,8.391921,Schulanlage falter
,Zürich,47.410842,8.549485,Theater 11
,Biglen,46.928276,7.62831,Gastwirtschaft zum baren
,Uster,47.350416,8.723311,Musik container
,Langenthal,47.213742,7.788494,Stadttheater langenthal
,Luzern,47.05473,8.314783,1871 essen
,Luzern,47.04693,8.309196,Zone 5
,Münchenstein,47.532851,7.610012,Hek  haus der elektronischen kunste basel
,Basel,47.54088,7.593195,Barakuba
,Luzern,47.074958,8.276432,Dragon
,Luzern,47.052215,8.307387,Hotel des alpes
,Luzern,47.050015,8.306376,Ente
,Luzern,47.052562,8.306243,Restaurant/bar bellini
,Luzern,47.353989,8.557045,Loge
,Kloten,47.452361,8.588071,Buchelerhus
,Zürich,47.377065,8.529873,Labyrinthplatz
,Nan,47.030063,8.293767,Werk 1
,Heerbrugg,47.413213,9.630185,Kinotheater madlen
,Basel,47.559116,7.612257,Museum tinguely
,Meilen,47.269436,8.64875,Festplatz winkelstrasse
,Mels,47.049362,9.444633,Siga halle
,Lichtensteig,47.323904,9.087684,Im stadtkern
,Romanshorn,47.567826,9.38251,Restaurant panem
,Zürich,47.376295,8.538537,Ladylicious walkin studio
,Zürich,47.37234,8.539964,Widder bar (hotel widder)
,Bellinzona,46.191119,9.021272,Teatro sociale
,Suhr,47.372133,8.079764,Zentrum barenmatte
,Basel,47.557046,7.587428,Schmiedenhof basel
,Zürich,47.388623,8.519066,Schauspielhaus schiffbau
,Bern,46.949527,7.442519,Divino club belmondo
,Uster,47.348996,8.71549,Stadthofsaal
,Zürich,47.364698,8.553801,Kreuzplatz 20
,Cully,46.488449,6.730717,Cully jazz festival
,Cham,47.18074,8.459839,Lorzensaal
,Amriswil,47.549864,9.303286,Amris bar
,Winterthur,47.498445,8.723314,Theater am gleis
,Frauenfeld,47.557872,8.897358,Casino frauenfeld
,Zürich,47.370814,8.52415,Kontrabass
,Berikon,47.349072,8.377355,Stalden bar
,Jona,47.232044,8.834335,Zak
,Stans,46.955988,8.367147,Theater an der murg
,Luzern,47.052816,8.304146,Lion club
,Zürich,47.387316,8.499864,Komplex klub
,Zermatt,46.022277,7.749713,Obere matten
,Zürich,47.386254,8.522255,Jenseits im viadukt
,Zürich,47.326159,8.514291,Gz leimbach
,Basel,47.57006,7.583028,Rhypark
,Stans,46.957633,8.36609,Club im engel
,Bern,46.948891,7.474098,Zentrum paul klee
,Basel,47.550358,7.586982,Five
,Nan,47.412667,9.240306,Freihof brauerei & hofstube
,Wetzikon,47.324337,8.78553,Ark guitars & music shop
,Nan,47.174762,9.511911,Beat club schaan
,Nan,47.250149,8.185462,Theater am bahnhof tab
,Basel,47.541408,7.592897,Gundeldingerfeld
,Zürich,47.365014,8.546218,Bernhard theater
,Nan,47.425715,9.372662,Ivy club & events
,Zürich,47.410433,8.540073,Restaurant perron 9
,Bülach,47.524959,8.537092,Guss 39
,Basel,47.549842,7.584085,Kuppel
,Nan,,,Theater die tonne
,Wil,47.463051,9.041649,Stadtsaal wil
,Windisch,47.481407,8.211645,Fhnw  campus bruggwindisch
,Klosters,46.870131,9.880526,Kulturschuppen
,Nan,46.817593,9.265175,Riders palace
,Tuggen,47.185634,8.930042,The bandits
,Laufen,47.410475,7.494312,Biomill
,Bern,46.964965,7.452741,Graffitti
,Luzern,47.055648,8.312096,Legends bar
,Luzern,47.048913,8.307452,Car bar max
,Nan,47.421591,9.366094,Lokremise
,Nan,47.426319,9.378084,New down town club
,Luzern,47.056879,8.31134,Bourbaki kino/bar/bistro
,Schönenwerd,47.371336,8.002194,Hotel storchen
,Naters,46.319162,7.980221,Moshpit music club
,Bern,46.962209,7.452297,Bistro prima luna
,Chur,46.847266,9.527238,Palazzo
,Münchwilen,47.483101,8.995749,Schlosshof munchwilen tg
,Frauenfeld,47.555722,8.894465,Dreiegg
,Burgdorf,47.05376,7.622432,Kulturclub maison pierre
,Zürich,47.373441,8.519646,Bundeshaus zu wiedikon
,Zürich,47.383844,8.533486,Johanneskirche
,Basel,47.560367,7.591689,8bar
,Luzern,47.052973,8.307136,Stadtkeller
,Lachen,47.193465,8.853208,Hafenanlage / festplatz am see
,Arosa,46.776815,9.660614,Bergkirchli
,Winterthur,47.499237,8.729453,Gewerbemuseum
,Zürich,47.368644,8.537746,Aura
,Luzern,47.050382,8.301211,Theatre la fourmi
,Liestal,47.482649,7.738018,Kulturscheune
,Bern,46.953132,7.448784,Kursaal bern
,Schaffhausen,47.69589,8.638049,Fassbuhne
,Basel,47.586986,7.591835,Ostquai
,Rorschach,47.475417,9.483334,Jazzclub
,Nan,46.822601,9.256067,Tegia larnags
,Zürich,47.376873,8.525814,Gotthard bar
,Basel,47.55735,7.586374,Tabourettli
,Nan,,,Mythic
,Nan,,,The classroom
,Basel,47.560367,7.591689,8 bar
,Aarau,47.389881,8.051944,Utopia discoclub
,Langenthal,47.218278,7.770575,Parkhotel langenthal
,Olten,47.351793,7.901559,Capitol
,Basel,47.545038,7.590195,Alte rumfabrik coruba
,Wolhusen,47.067364,8.082311,Tropenhaus wolhusen
,Zimmerwald,46.881842,7.471602,Schulhausstrasse
,Basel,47.549748,7.584347,Acqua lounge
,Hasliberg hohfluh,46.753766,8.16719,Hotel wetterhorn
,Winterthur,47.501006,8.732907,Bloom barrestaurant
,Winistorf,47.15745,7.646445,Estrich
,Nan,46.686485,7.856907,Victoria bar
,Savognin,46.595317,9.594386,Sala grava
"Hardstrasse 219, 8005 Zürich",Zürich,47.38686,8.516812,Maag Halle
,Nan,46.943773,7.451011,Kirchgemeindehaus
,Winterthur,47.502076,8.727852,Theater winterthur
,Bern,46.948132,7.45186,Cafe marta
,Bern,46.932125,7.503271,Atelier 51
,Uzwil,47.437447,9.132945,Kino city uzwil
,Birr,47.411478,8.230246,Restaurant baren
,Schwyz,47.021007,8.654754,Mystery
,Basel,47.540397,7.618214,St jakobshalle
,Glattfelden,47.558868,8.499451,Galerie gottfried keller zentrum
,Bern,46.946918,7.441614,Art cafe
,Winterthur,47.50178,8.722446,Seniorenresidenz konradhof
,Zürich,47.391031,8.509772,25hours hotel zurich west
,Zürich,47.367198,8.503703,Gz heuried
,Winterthur,47.4997,8.7291,Kunsthalle winterthur
,Nan,46.991076,8.313177,Evref kirche
,Thun,46.76132,7.619302,The selve
,Grosswangen,47.128846,8.049903,Kalofen
,Liestal,47.486371,7.731676,Restaurant falken
,Dietikon,47.402582,8.400588,Stadthaus
,Basel,47.583734,7.586769,Nordstern
,Nan,47.167302,9.511831,Tak  theater liechtenstein
,Basel,47.55613,7.588207,Lunique
,Zürich,47.410639,8.546354,Coopers pub
,Flawil,47.413574,9.184245,Restaurant park
,Zürich,47.371685,8.544091,Cabaret voltaire
,Fiesch,46.404351,8.135519,Inch
,Boswil,47.300808,8.312894,Chillouttreff
,Basel,47.55869,7.586989,Obsession club
,Aarau,47.390434,8.045701,Minoritatsgemeinde aarau
,Zürich,47.389506,8.521724,4 akt
,Andermatt,47.376302,8.531535,Areal kaserne
,Zürich,47.376887,8.541694,Kinski
,Sarnen,46.896429,8.244954,Muffis nachtrestaurant
,Sargans,47.045655,9.437995,Indigo lounge
,Nan,47.422314,9.377225,Kellerbuhne
,Chur,46.847566,9.527584,Selig tanzbar
,Lenzerheide/lai,46.726356,9.558452,Kurhaus
,Bern,46.948321,7.443033,Theater am kafigturm
,Zürich,47.387527,8.48541,Theater spirgarten
,Zürich,47.37388,8.545095,Predigerkirche
,Basel,47.551806,7.57838,Pauluskirche
,Wettingen,47.464663,8.325303,Hotel zwyssighof
,Binningen,47.53787,7.570988,Kernzone
,Bern,46.94676,7.456314,Silolounge
,Zürich,47.360629,8.558355,Kirche neumunster
,Basel,47.561138,7.574841,Milchhusli
,Basel,47.544664,7.594219,Garage basel
,Schaffhausen,47.697886,8.63605,Tabaco lounge
,Basel,47.550515,7.586455,Stars
,Ins,47.008246,7.116062,Schuxenhaus
,Basel,47.574024,7.56876,Borderline
,Liestal,47.484038,7.732256,Kunsthalle palazzo
,Zürich,47.368316,8.544814,Theater am hechtplatz
,Basel,47.569246,7.579034,The point
,Lugano,46.005077,8.956385,Palazzo dei congressi
,Zürich,47.372676,8.573155,The dolder grand
,Bern,46.945967,7.437047,Theater national
,Rain,47.129445,8.259139,Pfarrkirche st jakobus
,Zürich,47.378081,8.5455,Alterszentrum burgerasylpfrundhaus
,Zürich,47.401304,8.503053,Kath kirche heilig geist
,Luzern,47.024483,8.298953,Plan b
,Zug,47.165818,8.516395,Theater im burgbachkeller
,Willisau,47.119683,7.989374,Stadtmuhle
,Flawil,47.412908,9.188185,Kulturpunkt
,Prilly,46.528782,6.600187,Espace malley
,Winterthur,47.498111,8.723734,Eighty four
,Zürich,47.373852,8.54381,Zuribar
,Zürich,47.372528,8.532219,Haus konstruktiv
,Zürich,47.367232,8.536248,Palavrion bar zurich
,Dielsdorf,47.481984,8.466313,Ned kelly lounge
,Bern,46.94251,7.43351,Musigbistrot
,Bern,46.946891,7.448707,Kulturcasino
,Zürich,47.376887,8.541694,Hubscher gentlemen lounge
,Adliswil,47.31336,8.52584,Restaurant zur au
,La tour-de-trême,46.60582,7.060657,Salle co2
,Langenthal,47.212744,7.792401,Restaurant zur traube
,Nan,47.407846,9.304886,Villa wahnsinn
,Gais,47.359923,9.454565,Oberstufenzentrum
,Chur,46.846765,9.52545,Stadthalle
,Winterthur,47.495193,8.748468,Zielbau arena
,Zürich,47.414808,8.518737,Ref kirche glaubten
,Zürich,47.375858,8.523941,Canzoniere
,Thun,46.757987,7.627988,Baranoff
,Dornach,47.483156,7.612946,Mehrzweckhalle/turnhalle
,Zürich,47.375171,8.517364,Cafebar wandab
,Nan,,,Nautilus pub
,Basel,47.565138,7.601198,Messe basel
,Köniz,46.920865,7.413898,Restaurant zum schloss
,Regensdorf,47.373325,8.525358,Barackenmusik
,Visp,46.29113,7.883086,La poste
,Nan,46.735251,7.714202,Hotel landgasthof rothorn
,Bern,46.95369,7.429547,Unitobler
,Ballwil,47.15335,8.323804,Gemeindesaal ballwil
,Dietikon,47.401628,8.396417,Avo maria lounge
,Winterthur,47.511129,8.694692,Ref kirche wulflingen
,Zürich,47.371948,8.543026,Literaturhaus
,Dietikon,47.407043,8.386932,Stadthalle dietikon
,Dietikon,47.396544,8.415732,Kath kirche st agatha
,Zürich,47.374281,8.539422,Sternwarte urania
,Sissach,47.46631,7.812653,Obere fabrik
,Zürich,47.375894,8.514654,Enfant terrible
,Uster,47.350903,8.711482,Zirkus zelt filacro
,Zürich,47.392665,8.513202,Club les amis
,Hünenberg,47.1866,8.401184,Restaurant zollhaus
,Frick,47.508156,8.02052,Fricks monti
,Zürich,47.36002,8.568937,Bistro le puy
,Nan,47.377988,8.532844,Il caffe
,Dübendorf,47.395521,8.598752,Pizzeria cuore sportivo
,Schwerzenbach,47.382563,8.65775,2ndfloor culture club
,Zürich,47.351473,8.561141,Muhlerama
,Lausanne,46.522966,6.627948,Espace culturel des terreaux
,Zürich,47.35075,8.526641,Restaurant muggenbuhl
,Basel,47.557032,7.58765,1777 restaurant kaffee bar
,Nan,,,Merkurareal
,Kappel am albis,47.227099,8.525085,Kloster kappel
,Zürich,47.375483,8.54444,Safari bar
,Wettingen,47.46595,8.326599,Zirkuswiese
,Zürich,47.386808,8.533878,Klubi
,Adligenswil,47.071186,8.36474,Galerie st martinskeller
,Zürich,47.359614,8.524724,Orangerie
,Solothurn,47.208575,7.534744,Kulturm
,Grasswil,47.158539,7.669224,Evang ref kirche seeberg
,Thun,46.760941,7.628804,Xbar
,Bottmingen,47.524166,7.570879,Burggartenkeller
,Bern,46.949877,7.443545,Taxi bar / club
,Zürich,47.371534,8.5398,Icon club
,Kriens,47.024383,8.300162,Avalon club
,Nan,,,August
,Nan,47.427441,9.374893,Ristorante baratella
,Thun,46.744579,7.606538,Stockhorn arena
,Interlaken,46.686375,7.861386,Hohematte
,Cham,47.181657,8.458921,Rossli restaurant und bar
,Watt,47.442818,8.481188,Mad gator mc
,Feldbach,47.239501,8.786246,Redneck heaven
,Basel,47.556247,7.591332,Munsterplatz
,Zürich,47.384442,8.534534,Wunderbar
,Uster,47.369386,8.686544,Stadtzentrum
,Zürich,47.373747,8.530719,Metropol
,Willisau,47.116667,8.0,Festgelande
,Kriens,47.031908,8.296359,Prime club
,Olten,47.349344,7.902434,Paraiba bar & club
,Aarau,47.393792,8.044341,Stadthofli
,Hünibach,46.748185,7.648027,Landtematte
,Basel,47.554212,7.593903,Bistro kunstmuseum
,Zürich,47.385215,8.526708,Rontgenplatz
,Nan,,,Openair zamba loca
,Gampel,46.315775,7.741944,Festivalgelande am rotten
,Nan,46.820146,8.407876,Klosterhof
,Klingnau,47.581115,8.248381,Schloss klingnau
,Hornussen,47.485062,8.071763,Weidhof
,Winterthur,47.499332,8.728977,Kirchplatz
,Zürich,47.366563,8.541294,Burkliplatz
,Zürich,47.373442,8.536474,Club zurich
,Hilterfingen,46.737791,7.654923,Hunegg openair
,Hugelshofen,47.59875,9.116497,Schlatterweiher
,Lausanne,46.520376,6.625025,Casino de montbenon
,Zürich,47.416876,8.546532,Alters und pflegeheim grunhalde
,Basel,47.548747,7.591692,Allegraclub
,Bergdietikon,47.418187,8.369253,Im ried
,Zürich,47.358146,8.522743,Rusterei
,Zug,47.164584,8.513899,Theater casino zug
,Basel,47.565261,7.570394,Kannenfeldpark
,Bern,46.9455,7.440362,Musikpavillon kleine schanze
,Zürich,47.368747,8.544591,Papa joes
,Nan,,,Centre ville
,Rorschach,47.478229,9.491377,Munzhofbar
,Brunnen,46.993737,8.606309,Lido
,Hermatswil,47.393056,8.823611,Reeds reggae openair
,Zürich,47.376127,8.516287,Hypokrat im cafe derby
,Unterschächen,46.859047,8.770931,Bielen
,Fahrwangen,47.37891,8.292813,Mzh
,Bellinzona,46.190879,9.022503,Palazzo civico
,Zürich,47.383373,8.535121,Technische berufsschule zurich
,Romanshorn,47.564596,9.380165,Schiffstation romanshorn
,Zürich,47.375214,8.576752,Dolder sports
,Zürich,47.377982,8.523487,Backeranlage
,Schaffhausen,47.696894,8.634876,Orient
,Lugano,46.003887,8.950792,Piazza della riforma
,Mürren,46.564167,7.887778,Allmendhubel
,Veytaux,46.414213,6.927492,Chateau de chillon
,Solothurn,47.205611,7.539847,Kreuzackerplatz
,Herrliberg,47.281545,8.613052,Kulturschiene
,Winterthur,47.500078,8.729819,Rathausdurchgang
,Zürich,47.386577,8.528736,Mambo cafe
,Nan,,,St ottilien
,Uster,47.348275,8.717874,Kernsudareal
,Bern,46.949578,7.442552,Divino bar
,Mendrisio,45.869893,8.987883,Piazzale alla valle
,Zürich,47.358929,8.530225,Museum rietberg
,Zürich,47.409592,8.543496,Hey city of music
,Rapperswil,47.225752,8.816114,Fischmarktplatz
,Aarau,47.397663,8.063681,City tower
,Zürich,47.386621,8.484558,Grosse kirche altstetten
,Zürich,47.378776,8.527319,Stray cat bar
,Ebikon,47.073867,8.32477,Rotseebadi
,Glarus,47.040421,9.067215,Kulturzentrum holastei
,Worblaufen,46.977698,7.461021,Downi
,Bazenheid,47.414496,9.064258,Sportplatz ifang
,Neftenbach,47.498463,8.718112,Chraen areal
,Dornach,47.498563,7.557018,Jugendmusikschule
,Rotkreuz,47.146989,8.434813,Jetlag24
,Zürich,47.361647,8.536771,Seebad enge
,Rüschlikon,47.30099,8.551732,Park im gruene
,Luzern,47.050822,8.33516,Churchill quai
,Basel,47.55479,7.589638,Barfusserplatz
,Wil,47.467489,9.047834,Stadtweier
,Wädenswil,47.219749,8.687607,Fabrikbeiz
,Wiesendangen,47.522201,8.788315,Wiesendangen
,Nan,46.992643,6.94149,Les jeunes rives
,Basel,47.587789,7.561852,Velvet
,Basel,47.556178,7.578668,Eulerhof
,Zürich,47.389278,8.524874,Lowenbraukunst
,Nan,47.421396,9.375366,Einstein st gallen
,Zürich,47.366563,8.541294,Schiffstation burkliplatz
,Nan,46.797175,7.156989,Campus perolles
,Winterthur,47.49882,8.723689,Containermuseum
,Arbon,47.364695,8.545619,Quaianlagen
,Nan,47.484213,8.995073,Sound industrie musikbar munchwilen
,Amriswil,47.544558,9.300191,Pentorama
,Nan,47.350041,8.268616,Don paco
,Herisau,47.388253,9.270529,Pontem
,Hinwil,47.300875,8.835621,The pirates
,Aarau,47.393799,8.04389,Theater tuchlaube
,Baden,47.474393,8.307482,Hirschli restaurant/bar
,Aarau,47.393066,8.050968,Romkath landeskirche
,Winterthur,47.496143,8.718666,Halle 53
,Winterthur,47.495571,8.732057,Mza teuchelweiher
,Nan,47.425045,9.383592,Kaffeehaus st gallen
,Zürich,47.37892,8.527161,Kino roland
,Winterthur,47.499446,8.732484,Dimensione
,Zürich,47.372905,8.536521,Cevi zentrum gloggenhof
,Weisslingen,47.425586,8.751093,Schutzenhaus weisslingen
,Baden,47.474327,8.306356,Loschwasserbecken lwb
,Baden,47.473045,8.309979,Theater im kornhaus
,Sarnen,46.895702,8.245503,Hotel metzgern
,Stäfa,47.239234,8.735136,Rosslisaal
,Meilen,47.269436,8.64875,Baukeller
,Zürich,47.373619,8.547115,Aula schulhaus hirschengraben
,Nan,47.42223,9.737709,Spielboden
,Hunzenschwil,47.386491,8.122622,Jugendtreff chillin
"Route Cantonale, 1015 Lausanne",Lausanne,46.519152,6.564575,Balelec
,Bern,46.948043,7.440749,Heiliggeistkirche
,Chur,46.847906,9.533139,Klibuhni  das theater
,Zürich,47.371101,8.540695,Chiesa evangelica
,Horgen,47.240623,8.534735,Kath pfarreizentrum
,Nan,,,Letage club
,Bern,46.950128,7.44403,Stadtgalerie im progr
,Horgen,47.260457,8.596328,Kulturfabrik see la vie
,Nan,47.315075,8.799577,Eishalle wetzikon
,Baden,47.478669,8.305394,Kultur und kongresszentrum trafo
,Zürich,47.367483,8.544716,Felix nachtcafe
,Frauenfeld,47.5536,8.898754,Olfleck
,Nan,47.42401,9.371282,Brasserie walhalla stgallen
,Nan,47.421005,9.371362,Baracca bar
,Nan,,,Restaurant splugeneck
,Nan,47.423685,9.375184,National  zum goldenen leuen
,Nan,47.42526,9.374062,News cafe bar
,Luzern,47.048949,8.301296,Crazy cupcake cafe
,Zürich,47.369877,8.549026,Jecklin
,Bätterkinden,47.136365,7.537491,Ess & kultur baren
,Basel,47.541331,7.617134,Theater arlecchino
,Nan,47.444989,9.417289,Raumstation
,Langenthal,47.213076,7.789992,Chramerhuus
,Zürich,47.372369,8.532109,Ewzunterwerk selnau
,Herzogenbuchsee,47.187948,7.704191,Altes schlachthaus
,Wattwil,47.300413,9.088468,Thurpark kongresshaus
,Jona,47.231977,8.838401,Johanna restaurant & bar
,Meiringen,46.728284,8.185516,Sherpa club
,Meilen,47.267945,8.640386,Gasthof zum lowen
,Nan,46.210302,6.150628,Theatre du leman
,Bern,46.959338,7.467062,Bernexpo
,Nan,46.803385,7.153687,Equilibre
,Zürich,47.381692,8.53643,Galerie mark muller
,Dübendorf,47.399431,8.62224,Kino orion
,Bern,46.963112,7.464874,Stade de suisse
,Nan,46.808294,7.158795,Elvis et moi
,Bern,46.949527,7.442519,Belmondo club
,Altnau,47.610527,9.257703,Ska
,Luzern,47.047212,8.317688,Spirit of lucerne
,Basel,47.555182,7.589083,Restaurant manger & boire
,Zürich,47.37408,8.520181,Wohnzimmerbar
,Zürich,47.373021,8.543823,Tina bar
,Zürich,47.36851,8.562289,Gz hottingen
,Zürich,47.380836,8.525749,Piccolo giardino
,Glarus,47.035852,9.07169,Wortreich buchhandlung und antiquariat
,Zürich,47.374759,8.524705,Dini mueter
,Buochs,46.972274,8.400164,Flugplatz buochs
,Winterthur,47.509156,8.718614,Restaurant sternen veltheim
,Zürich,47.373963,8.528998,Citykirche offener st jakob
,Uster,47.348275,8.717874,Hinterhaltpavillon
,Basel,47.559599,7.588576,Don boscokirche
,Chur,46.858736,9.505913,Sportanlagen obere au
,Luzern,47.055818,8.324967,Grand hotel europe
,Zürich,47.381719,8.536663,Atelier quelle
,Luzern,47.051272,8.310577,Luz seebistro
,Kloten,47.448676,8.601309,Snusbar
,Morgins,46.236904,6.857407,Morgins
,Bern,46.947648,7.448147,Eclipse
,Zürich,47.376887,8.541694,Metronom
,Zürich,47.381527,8.537093,Kauz
,Basel,47.55149,7.588061,Cafe del mar
,Vevey,46.463163,6.842733,Ve
,Zürich,47.364884,8.565044,Kluskapelle zurich
,Nan,46.29065,7.531971,Hacienda sonic
,Basel,47.563702,7.598851,Stube
,St. moritz,46.497272,9.83739,Diamond club
,Wiedlisbach,47.241169,7.65143,Schuetzenhouse
,Heiden,47.445837,9.531973,Kursaal
,Basel,47.549213,7.587062,Hinz & kunz bar
,Nan,47.026,8.632893,Clovers irish pub
,Baden,47.47236,8.308935,Sebastianskapelle
,Winterthur,47.499538,8.72907,Theater im waaghaus
,Zürich,47.373467,8.544906,Bar corazon
,Uster,47.34585,8.716795,Evref kirche uster
,Zürich,47.388504,8.518927,Blok club
,Altikon,47.572193,8.781766,Schlosshof
,Thun,46.757097,7.6333,Restaurant beaurivage da domenico
,Zürich,47.356387,8.591235,Kirchgemeindesaal mariakronung
,Zermatt,46.020203,7.745856,Heimberg
,Zürich,47.390934,8.545621,Restaurant al vigneto
,Bad ragaz,46.999313,9.504253,Tamina therme
,Zug,47.175195,8.503994,Stierenmarktplatz
,Bern,46.947493,7.459673,Restaurant altes tramdepot
,Nan,47.445777,9.695739,Sender club
,Nan,,,Mi corazoncito
,Wolfwil,47.270941,7.822941,Gowildwestranch
,Ilanz,46.774687,9.204875,Cinema sil plaz
,Pratteln,47.524603,7.694115,Art cafe & bar
,Bad ragaz,47.000573,9.503753,Grand hotel quellenhof
,Zürich,47.390113,8.507366,Bananenreiferei
,Walkringen,46.940072,7.598634,Ruttihubelbad
,Wünnewil,46.865219,7.269468,Outside disco club
,Bern,46.939326,7.432802,Villa
,Zürich,47.369863,8.508241,Santa lucia wiedikon
,Basel,47.559599,7.588576,Latinclub drumba
,Zürich,47.388908,8.522123,Tank bar grill
,Lyss,47.072876,7.305441,Hotel weisses kreuz
,Horgen,47.260529,8.596997,Schinzenhof
,Baden,47.4757,8.304738,Merkker
,Winterthur,47.502141,8.72959,Kongresshaus liebestrasse
,Schwyz,47.02074,8.65522,Mythenforum schwyz
,Worblaufen,46.981609,7.455386,Rolls royce bar
,Rheinfelden,47.552999,7.79275,Kulturkeller hotel schutzen
,Adliswil,47.313216,8.527853,Cafe/bar jeanette
,Diepoldsau,47.385884,9.658894,Mzh kirchenfeld
